Texto,Séc,Data,Região,Lugar,Documento,Notário
Cantigas de Santa Maria,13,1264-1284,,,CSM176,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM177,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM178,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM179,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM180,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM181,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM182,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM183,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM184,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM185,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM186,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM187,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM188,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM189,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM190,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM191,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM192,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM193,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM194,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM195,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM196,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM197,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM198,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM199,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM200,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM201,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM202,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM203,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM204,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM205,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM206,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM207,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM208,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM209,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM210,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM211,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM212,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM213,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM214,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM215,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM216,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM217,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM218,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM219,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM220,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM221,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM222,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM223,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM224,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM225,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM226,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM227,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM228,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM229,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM230,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM231,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM232,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM233,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM234,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM235,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM236,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM237,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM238,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM239,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM240,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM241,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM242,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM243,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM244,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM245,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM246,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM247,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM248,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM249,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM250,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM251,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM252,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM253,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM254,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM255,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM256,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM257,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM258,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM259,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM260,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM261,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM262,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM263,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM264,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM265,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM266,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM267,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM268,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM269,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM270,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM271,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM272,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM273,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM274,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM275,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM276,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM277,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM278,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM279,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM280,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM281,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM282,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM283,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM284,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM285,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM286,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM287,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM288,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM289,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM290,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM291,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM292,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM293,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM294,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM295,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM296,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM297,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM298,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM299,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM300,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM301,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM302,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM303,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM304,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM305,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM306,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM307,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM308,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM309,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM310,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM311,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM312,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM313,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM314,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM315,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM316,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM317,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM318,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM319,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM320,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM321,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM322,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM323,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM324,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM325,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM326,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM327,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM328,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM329,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM330,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM331,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM332,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM333,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM334,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM335,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM336,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM337,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM338,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM339,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM340,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM341,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM342,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM343,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM344,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM345,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM346,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM347,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM348,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM349,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM350,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM351,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM352,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM353,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM354,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM355,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM356,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM357,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM358,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM359,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM360,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM361,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM362,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM363,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM364,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM365,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM366,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM367,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM368,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM369,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM370,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM371,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM372,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM374,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM375,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM376,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM377,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM378,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM379,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM380,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM381,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM382,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM383,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM384,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM385,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM386,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM389,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM390,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM391,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM392,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM393,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM398,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM399,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM400,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM401,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM402,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM403,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM404,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM405,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM406,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM407,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM408,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM409,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM410,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM411,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM413,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM414,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM415,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM417,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM418,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM419,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM420,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM421,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM422,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM423,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM424,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM425,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM426,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM427,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM428,Afonso X
Cantigas de Santa Maria,13,1264-1284,,,CSM429,Afonso X
Textos Notariais in Clíticos na História do Português,13,1268,Douro Litoral,Cete,CHP002,
Textos Notariais in Clíticos na História do Português,13,1272,Douro Litoral,Pendorada,CHP003,
Textos Notariais in Clíticos na História do Português,13,1273,Douro Litoral,Pedroso,CHP004,
Textos Notariais in Clíticos na História do Português,13,1273,Douro Litoral,Mouriz,CHP005,
Textos Notariais in Clíticos na História do Português,13,1275,Beira Litoral,Sabugal,CHP006,
Textos Notariais in Clíticos na História do Português,13,1277,Minho,Guimarães,CHP007,
Textos Notariais in Clíticos na História do Português,13,1277,Douro Litoral,Benviver,CHP008,
Textos Notariais in Clíticos na História do Português,13,1278,Beira Alta,Lafões,CHP009,
Textos Notariais in Clíticos na História do Português,13,1278,Douro Litoral,Igreja,CHP010,
Textos Notariais in Clíticos na História do Português,13,1278,Beira Alta,S Martinho de Mateus,CHP011,
Textos Notariais in Clíticos na História do Português,13,1278,Douro Litoral,Cete,CHP012,
Textos Notariais in Clíticos na História do Português,13,1279,Douro Litoral,Cete,CHP013,
Textos Notariais in Clíticos na História do Português,13,1279,Douro Litoral,Pedroso,CHP014,
Textos Notariais in Clíticos na História do Português,13,1279,Douro Litoral,Gaia,CHP015,
Textos Notariais in Clíticos na História do Português,13,1279,Douro Litoral,Gaia,CHP016,
Textos Notariais in Clíticos na História do Português,13,1282,Douro Litoral,Maia,CHP017,
Textos Notariais in Clíticos na História do Português,13,1285,Douro Litoral,Ansede,CHP018,
Textos Notariais in Clíticos na História do Português,13,1287,Douro Litoral,Maia,CHP019,
Textos Notariais in Clíticos na História do Português,13,1287,Douro Litoral,Vilarinho,CHP020,
Textos Notariais in Clíticos na História do Português,13,1288,Minho,Guimarães,CHP021,
Textos Notariais in Clíticos na História do Português,13,1289,Minho,Guimarães,CHP022,
Textos Notariais in Clíticos na História do Português,13,1290,Minho,Guimarães,CHP023,
Textos Notariais in Clíticos na História do Português,13,1293,Douro Litoral,Vila da Feira,CHP024,
Textos Notariais in Clíticos na História do Português,13,1295,Beira Alta,Lafões,CHP025,
Textos Notariais in Clíticos na História do Português,13,1295,Douro Litoral,Porto,CHP026,
Textos Notariais in Clíticos na História do Português,13,1296,Minho,Guimarães,CHP027,
Textos Notariais in Clíticos na História do Português,13,1296,Minho,Guimarães,CHP028,
Textos Notariais in Clíticos na História do Português,13,1299,Douro Litoral,Fajozes,CHP029,
Textos Notariais in Clíticos na História do Português,13,1299,Douro Litoral,Roriz,CHP030,
Textos Notariais in Clíticos na História do Português,13,1260,Estremadura,Chelas,CHP031,
Textos Notariais in Clíticos na História do Português,13,1263,Estremadura,,CHP032,
Textos Notariais in Clíticos na História do Português,13,1266,Estremadura,Sintra,CHP033,
Textos Notariais in Clíticos na História do Português,13,1272,Estremadura,Sintra,CHP034,
Textos Notariais in Clíticos na História do Português,13,1273,Estremadura,Chelas,CHP035,
Textos Notariais in Clíticos na História do Português,13,1273,Estremadura,Chelas,CHP036,
Textos Notariais in Clíticos na História do Português,13,1280,Estremadura,Lisboa,CHP037,
Textos Notariais in Clíticos na História do Português,13,1285,Estremadura,Chelas,CHP038,
Textos Notariais in Clíticos na História do Português,13,1286,Estremadura,Chelas,CHP039,
Textos Notariais in Clíticos na História do Português,13,1290,Estremadura,Lisboa,CHP040,
Textos Notariais in Clíticos na História do Português,13,1290,Estremadura,Chelas,CHP041,
Textos Notariais in Clíticos na História do Português,13,1290,Estremadura,Lisboa,CHP042,
Textos Notariais in Clíticos na História do Português,13,1291,Estremadura,Lisboa,CHP043,
Textos Notariais in Clíticos na História do Português,13,1292,Ribatejo,Azambuja,CHP044,
Textos Notariais in Clíticos na História do Português,13,1293,Estremadura,Chelas,CHP045,
Textos Notariais in Clíticos na História do Português,13,1294,Estremadura,Lisboa,CHP046,
Textos Notariais in Clíticos na História do Português,13,1294,Ribatejo,Santarém,CHP047,
Textos Notariais in Clíticos na História do Português,13,1294,Estremadura,Chelas,CHP048,
Textos Notariais in Clíticos na História do Português,13,1294,Estremadura,Chelas,CHP049,
Textos Notariais in Clíticos na História do Português,13,1294,Estremadura,Chelas,CHP050,
Textos Notariais in Clíticos na História do Português,13,1294,Estremadura,Chelas,CHP051,
Textos Notariais in Clíticos na História do Português,13,1295,Estremadura,Chelas,CHP052,
Textos Notariais in Clíticos na História do Português,13,1296,Estremadura,Chelas,CHP053,
Textos Notariais in Clíticos na História do Português,13,1296,Estremadura,Chelas,CHP054,
Textos Notariais in Clíticos na História do Português,13,1296,Estremadura,Chelas,CHP055,
Textos Notariais in Clíticos na História do Português,13,1296,Estremadura,Chelas,CHP056,
Textos Notariais in Clíticos na História do Português,13,1297,Estremadura,Lisboa,CHP057,
Textos Notariais in Clíticos na História do Português,13,1297,Estremadura,Lisboa,CHP058,
Textos Notariais in Clíticos na História do Português,13,1298,Estremadura,Chelas,CHP059,
Textos Notariais in Clíticos na História do Português,13,1298,Ribatejo,Azambuja,CHP060,
Textos Notariais in Clíticos na História do Português,13,1298,Ribatejo,Azambuja,CHP061,
Textos Notariais in Clíticos na História do Português,13,1298,Ribatejo,Azambuja,CHP062,
Textos Notariais in Clíticos na História do Português,13,1299,Estremadura,Lisboa,CHP063,
Textos Notariais in Clíticos na História do Português,13,1299,Estremadura,Chelas,CHP064,
Textos Notariais in Clíticos na História do Português,13,1299,Estremadura,Chelas,CHP065,
Textos Notariais in Clíticos na História do Português,13,1299,Estremadura,Chelas,CHP066,
Textos Notariais in Clíticos na História do Português,13,1299,Estremadura,Chelas,CHP067,
Textos Notariais in Clíticos na História do Português,13,1261,Minho,Guimarães,CHP068,
Textos Notariais in Clíticos na História do Português,13,1300,Minho,Guimarães,CHP069,
Documentos Notariais,13,1268,Douro Litoral,Cete,DN003,
Documentos Notariais,13,1272,Douro Litoral,Pendorada,DN004,
Documentos Notariais,13,1273,Douro Litoral,Pedroso,DN005,
Documentos Notariais,13,1273,Douro Litoral,Mouriz,DN006,
Documentos Notariais,13,1277,Minho,Guimarães,DN007,
Documentos Notariais,13,1277,Douro Litoral,Benviver,DN008,
Documentos Notariais,13,1278,Beira Alta,S Pedro do Sul,DN009,
Documentos Notariais,13,1278,Douro Litoral,Igreja,DN010,
Documentos Notariais,13,1279,Douro Litoral,Cete,DN011,
Documentos Notariais,13,1279,Douro Litoral,Pedroso,DN012,
Documentos Notariais,13,1279,Douro Litoral,Gaia,DN013,
Documentos Notariais,13,1279,Douro Litoral,Gaia,DN014,
Documentos Notariais,13,1282,Douro Litoral,Maia,DN015,
Documentos Notariais,13,1285,Douro Litoral,Ansede,DN016,
Documentos Notariais,13,1287,Douro Litoral,Maia,DN017,
Documentos Notariais,13,1287,Douro Litoral,Vilarinho,DN018,
Documentos Notariais,13,1288,Minho,Guimarães,DN019,
Documentos Notariais,13,1289,Minho,Guimarães,DN020,
Documentos Notariais,13,1290,Minho,Guimarães,DN021,
Documentos Notariais,13,1293,Douro Litoral,Vila da Feira,DN022,
Documentos Notariais,13,1295,Beira Alta,Lafões,DN023,
Documentos Notariais,13,1295,Douro Litoral,Porto,DN024,
Documentos Notariais,13,1296,Minho,Guimarães,DN025,
Documentos Notariais,13,1296,Minho,Guimarães,DN026,
Documentos Notariais,13,1299,Douro Litoral,Fajozes,DN027,
Documentos Notariais,13,1299,Douro Litoral,Roriz,DN028,
Documentos Notariais,13,1260,Estremadura,Chelas,DN029,
Documentos Notariais,13,1263,Estremadura,,DN030,
Documentos Notariais,13,1266,Estremadura,Sintra,DN031,
Documentos Notariais,13,1272,Estremadura,Sintra,DN032,
Documentos Notariais,13,1273,Estremadura,Chelas,DN033,
Documentos Notariais,13,1273,Estremadura,Chelas,DN034,
Documentos Notariais,13,1280,Estremadura,Lisboa,DN035,
Documentos Notariais,13,1285,Estremadura,Chelas,DN036,
Documentos Notariais,13,1286,Estremadura,Chelas,DN037,
Documentos Notariais,13,1290,Estremadura,Chelas,DN038,
Documentos Notariais,13,1290,Estremadura,Chelas,DN039,
Documentos Notariais,13,1290,Estremadura,Lisboa,DN040,
Documentos Notariais,13,1291,Estremadura,Lisboa,DN041,
Documentos Notariais,13,1292,Ribatejo,Azambuja,DN042,
Documentos Notariais,13,1293,Estremadura,Chelas,DN043,
Documentos Notariais,13,1294,Estremadura,Lisboa,DN044,
Documentos Notariais,13,1294,Ribatejo,Santarém,DN045,
Documentos Notariais,13,1294,Estremadura,Chelas,DN046,
Documentos Notariais,13,1294,Estremadura,Chelas,DN047,
Documentos Notariais,13,1294,Estremadura,Chelas,DN048,
Documentos Notariais,13,1294,Estremadura,Chelas,DN049,
Documentos Notariais,13,1295,Estremadura,Chelas,DN050,
Documentos Notariais,13,1296,Estremadura,Chelas,DN051,
Documentos Notariais,13,1296,Estremadura,Chelas,DN052,
Documentos Notariais,13,1296,Estremadura,Chelas,DN053,
Documentos Notariais,13,1296,Estremadura,Chelas,DN054,
Documentos Notariais,13,1297,Estremadura,Lisboa,DN055,
Documentos Notariais,13,1297,Estremadura,Lisboa,DN056,
Documentos Notariais,13,1298,Estremadura,Chelas,DN057,
Documentos Notariais,13,1298,Ribatejo,Azambuja,DN058,
Documentos Notariais,13,1298,Ribatejo,Azambuja,DN059,
Documentos Notariais,13,1298,Ribatejo,Azambuja,DN060,
Documentos Notariais,13,1299,Estremadura,Lisboa,DN061,
Documentos Notariais,13,1298,Estremadura,Chelas,DN062,
Documentos Notariais,13,1299,Estremadura,Chelas,DN063,
Documentos Notariais,13,1299,Estremadura,Chelas,DN064,
Documentos Notariais,13,1299,Estremadura,Chelas,DN065,
Documentos Notariais,13,1261,Minho,Guimarães,DN066,
Documentos Notariais,13,1300,Minho,Guimarães,DN067,
Documentos Notariais,13,1ª metade do século 13,Estremadura,,DN068,
Documentos Notariais,13,meados do século 13,Douro Litoral,,DN069,
Documentos Notariais,13,1243,Douro Litoral,,DN070,
Documentos Notariais,13,1252,Douro Litoral,,DN071,
Documentos Notariais,13,1252,Douro Litoral,,DN072,
Documentos Notariais,13,1214,Douro Litoral,,DN073,
Chancelaria D. Afonso III,13,1255,Estremadura,Lisboa,CA001,João Soares
Chancelaria D. Afonso III,13,1255,Estremadura,Lisboa,CA002,João Soares
Chancelaria D. Afonso III,13,1260,Estremadura,Lisboa,CA003,João Soares
Chancelaria D. Afonso III,13,1265,Alentejo,Monsaraz,CA004,Vicente Fernandes
Chancelaria D. Afonso III,13,1266,Beira Litoral,Coimbra,CA005,Vicente Fernandes
Chancelaria D. Afonso III,13,1269,Beira Litoral,Coimbra,CA006,Pedro Peres
Chancelaria D. Afonso III,13,1269,Estremadura,Lisboa,CA007,Durão Peres
Chancelaria D. Afonso III,13,1269,Beira Litoral,Coimbra,CA008,Estêvão Peres
Chancelaria D. Afonso III,13,1269,Alentejo,Alcântara,CA009,Tabelião de Elvas
Chancelaria D. Afonso III,13,1270,Estremadura,Lisboa,CA010,João Peres
Chancelaria D. Afonso III,13,1270,Estremadura,Lisboa,CA011,Pero Peres
Chancelaria D. Afonso III,13,1271,Estremadura,Lisboa,CA012,Domingos Soares
Chancelaria D. Afonso III,13,1272,Estremadura,Lisboa,CA013,Domingo Soares
Chancelaria D. Afonso III,13,1272,Estremadura,Lisboa,CA014,Pedro Peres
